popularity;acousticness;danceability;duration_ms;energy;instrumentalness;key;liveness;loudness;mode;speechiness;valence;music_genre
49;0.0443;0.609;119955;0.657999999999999;0;4;0.463999999999999;-5.859;1;0.337;0.437999999999999;Hip-Hop
60;0.0757;0.849;-1;0.506;0;5;0.0853;-8.361;1;0.408;0.553999999999999;Hip-Hop
41;0.282;0.687;167195;0.888;0.00000802;11;0.114;-4.288;0;0.23;0.0972;Hip-Hop
61;0.0879;0.837;247066;0.557;0;10;0.111;-5.771;1;0.25;0.301;Hip-Hop
51;0.0434;0.647;299813;0.63;0.00000317;5;0.0909;-5.99299999999999;1;0.379;0.332;Hip-Hop
64;0.121;0.672;240093;0.542999999999999;0.0000805;8;0.331;-7.07;1;0.0335;0.198;Hip-Hop
52;0.29;0.655999999999999;-1;0.478;0;1;0.431;-5.525;0;0.492;0.2;Hip-Hop
51;0.261;0.797;297173;0.627;0.00000716;2;0.191;-5.815;1;0.193999999999999;0.67;Hip-Hop
62;0.0034799999999999;0.858;210557;0.665;0;5;0.094;-2.907;1;0.100999999999999;0.237;Hip-Hop
49;0.757;0.785;289987;0.408;0.249;9;0.109;-14.379;1;0.294;0.318;Hip-Hop
62;0.00282;0.802;221053;0.794;0;2;0.0927;-5.05399999999999;0;0.196;0.633;Hip-Hop
47;0.0277;0.805;333387;0.719;0;7;0.0459;-5.366;0;0.246;0.406;Hip-Hop
59;0.0392;0.737;195456;0.728;0;7;0.159;-5.49799999999999;0;0.402;0.587;Hip-Hop
49;0.0611;0.721;212354;0.528;0;1;0.0608;-6.82799999999999;0;0.0409;0.571;Hip-Hop
56;0.0692;0.760999999999999;-1;0.426;0;1;0.133;-11.968;0;0.333999999999999;0.141;Hip-Hop
59;0.00957;0.739;176903;0.506;0.0000127;5;0.218999999999999;-12.479;1;0.208;0.703;Hip-Hop
70;0.442999999999999;0.82;231240;0.809;0.00175;6;0.0613;-6.759;0;0.251;0.737;Hip-Hop
49;0.0964;0.724;331000;0.802999999999999;0.0000304;5;0.349;-5.555;1;0.296;0.53;Hip-Hop
65;0.289;0.689;85714;0.777;0;10;0.104;-5.465;1;0.289;0.492;Hip-Hop
52;0.356;0.701;250933;0.621;0.0006219999999999;8;0.246;-8.1;1;0.0563;0.571;Hip-Hop
51;0.0236;0.750999999999999;241613;0.805999999999999;0;2;0.134;-6.1;1;0.0602;0.685;Hip-Hop
62;0.0823;0.587;215360;0.670999999999999;0;5;0.161;-4.48;1;0.144;0.1;Hip-Hop
48;0.0113;0.697;280541;0.873;0;2;0.159;-7.467;0;0.414;0.627;Hip-Hop
50;0.198999999999999;0.81;292160;0.649;0.0000765999999999999;0;0.171;-9.094;1;0.0908;0.59;Hip-Hop
56;0.178;0.816;198026;0.922;0;2;0.373;-2.963;0;0.149;0.887;Hip-Hop
54;0.0336;0.721;237947;0.85;0;6;0.168;-2.86;0;0.0353;0.233999999999999;Hip-Hop
55;0.0366;0.941;263373;0.631;0.0000018;4;0.0311;-5.99799999999999;0;0.114;0.63;Hip-Hop
66;0.118;0.734;194080;0.670999999999999;0.00317;4;0.352;-7.107;1;0.0315;0.113;Hip-Hop
48;0.123;0.434;209813;0.87;0;4;0.209;-5.124;1;0.344;0.665;Hip-Hop
46;0.171;0.645999999999999;173287;0.748;0;7;0.119;-5.591;1;0.276;0.705;Hip-Hop
50;0.00922;0.689;320627;0.735;0.00072;5;0.365;-4.545;1;0.267;0.059;Hip-Hop
64;0.00482;0.667999999999999;-1;0.828;0.00000789;4;0.188999999999999;-4.009;1;0.0651;0.357;Hip-Hop
62;0.0993;0.662999999999999;141166;0.785;0.0000151;3;0.12;-6.079;1;0.0776;0.653;Hip-Hop
52;0.111999999999999;0.844;327933;0.584;0;10;0.276;-6.544;1;0.233;0.584;Hip-Hop
62;0.027;0.817;224640;0.805999999999999;0;8;0.119;-4.606;1;0.0623;0.805;Hip-Hop
56;0.0556;0.758;131479;0.739;0;4;0.0506;-4.547;1;0.161;0.384;Hip-Hop
66;0.00225;0.879;106286;0.575;0;3;0.242;-6.915;0;0.611;0.844;Hip-Hop
48;0.0478;0.727;246413;0.75;0;10;0.557999999999999;-3.369;1;0.106;0.299;Hip-Hop
63;0.00779;0.810999999999999;180080;0.526;0.0642;10;0.13;-7.00299999999999;1;0.161;0.248;Hip-Hop
61;0.191;0.536;189641;0.589;0;10;0.282;-6.634;1;0.346;0.424;Hip-Hop
57;0.58;0.741;240053;0.759;0;10;0.103;-4.387;1;0.21;0.49;Hip-Hop
53;0.332999999999999;0.774;90305;0.578;0;9;0.433;-9.442;1;0.218;0.762;Hip-Hop
66;0.0465;0.823;208440;0.617;0;9;0.11;-8.21;1;0.248;0.304;Hip-Hop
69;0.0301;0.964;218261;0.555;0.000567;7;0.128;-6.245;0;0.0499;0.337999999999999;Hip-Hop
77;0.511;0.732;221933;0.724;0;3;0.0491;-2.104;1;0.100999999999999;0.807999999999999;Hip-Hop
67;0.0279;0.904;221773;0.699;0.0039299999999999;3;0.2;-6.687;1;0.109;0.605;Hip-Hop
58;0.0906;0.67;181908;0.474;0.0299;4;0.0762;-7.245;1;0.382999999999999;0.268;Hip-Hop
72;0.387999999999999;0.547;224427;0.807;0.0000911;8;0.0436;-4.083;0;0.36;0.919;Hip-Hop
73;0.223999999999999;0.748;171907;0.66;0.053;8;0.100999999999999;-4.704;1;0.0487;0.327999999999999;Hip-Hop
51;0.158;0.797;243652;0.558999999999999;0;3;0.0702;-5.882;1;0.331;0.278;Hip-Hop
77;0.226;0.792;184253;0.37;0.0000132;11;0.0917;-7.906;0;0.198;0.76;Hip-Hop
60;0.0786;0.62;190720;0.667;0;4;0.0654;-4.971;0;0.22;0.273999999999999;Hip-Hop
47;0.155;0.556;438333;0.679;0.0927;4;0.268999999999999;-8.015;1;0.497;0.221;Hip-Hop
52;0.0322;0.835;170685;0.505;0;4;0.105;-9.139;0;0.363;0.356;Hip-Hop
54;0.374;0.857;115122;0.353;0;4;0.133;-6.146;1;0.077;0.0749;Hip-Hop
56;0.109;0.839;189518;0.613;0;10;0.168;-5.685;1;0.327;0.532999999999999;Hip-Hop
50;0.0701;0.785999999999999;181449;0.614;0;3;0.446;-5.235;1;0.211;0.0878;Hip-Hop
55;0.0136;0.712;158213;0.797;0;11;0.092;-6.605;0;0.23;0.44;Hip-Hop
55;0.35;0.861;186096;0.627;0;6;0.111999999999999;-6.438;1;0.342;0.929;Hip-Hop
51;0.0125;0.619;236120;0.843;0.00026;9;0.223;-4.95;1;0.0265;0.672999999999999;Hip-Hop
52;0.0539;0.708;323187;0.664;0;5;0.124;-6.857;1;0.124;0.403999999999999;Hip-Hop
55;0.741;0.462999999999999;203173;0.609;0.000294;5;0.115;-11.105;0;0.171;0.409;Hip-Hop
79;0.0227;0.875999999999999;199680;0.608;0.0000116;10;0.107;-6.019;1;0.109;0.258;Hip-Hop
56;0.295;0.762;213013;0.919;0;0;0.126;-3.378;0;0.069;0.603;Hip-Hop
61;0.0156;0.726;242227;0.735;0;5;0.304;-3.407;1;0.177;0.236;Hip-Hop
61;0.045;0.626;474157;0.603;0.0002279999999999;7;0.133;-9.047;0;0.207;0.138;Hip-Hop
56;0.518;0.729;197652;0.523;0.00000105;8;0.104;-6.348;0;0.102;0.0791;Hip-Hop
59;0.299;0.655999999999999;247152;0.767;0.00000824;9;0.157;-1.518;1;0.102;0.966;Hip-Hop
52;0.472;0.655;273747;0.526;0.00104;3;0.0984;-7.216;1;0.239;0.675;Hip-Hop
51;0.0719;0.884;250413;0.55;0;5;0.103;-7.07;1;0.239;0.606;Hip-Hop
58;0.00487;0.477;253453;0.637;0;4;0.284;-5.386;1;0.109;0.555;Hip-Hop
51;0.0378;0.942;220808;0.773;0;7;0.0736;-4.855;1;0.208;0.648;Hip-Hop
47;0.364;0.418;203947;0.787;0;7;0.106;-7.528;1;0.295;0.736;Hip-Hop
52;0.264;0.779;182498;0.655;0.00000133;8;0.29;-6.65;0;0.196999999999999;0.58;Hip-Hop
53;0.319;0.874;123742;0.547;0;6;0.335;-9.041;0;0.337;0.616;Hip-Hop
59;0.242;0.843;235507;0.527;0.00000189;2;0.136999999999999;-9.661;0;0.211;0.667;Hip-Hop
52;0.725;0.659;-1;0.415;0.00323;8;0.148;-10.06;0;0.0316;0.486;Hip-Hop
61;0.158;0.764;221052;0.645999999999999;0.00000137;10;0.0889;-5.375;1;0.0711;0.612;Hip-Hop
76;0.342999999999999;0.69;245640;0.462;0.00218;10;0.113;-8.054;1;0.13;0.325;Hip-Hop
48;0.0561;0.782;205896;0.889;0;8;0.141;-4.08;0;0.0407;0.566;Hip-Hop
54;0.389;0.416;123013;0.611;0.616;0;0.163999999999999;-9.117;0;0.103;0.569;Hip-Hop
58;0.0417;0.692;319434;0.983;0;4;0.21;-3.469;1;0.29;0.792;Hip-Hop
70;0.102;0.753;216214;0.736;0;4;0.188999999999999;-6.157;0;0.0865;0.272;Hip-Hop
55;0.85;0.407;225600;0.650999999999999;0;10;0.608;-8.125;1;0.242;0.78;Hip-Hop
51;0.0452;0.63;169412;0.759;0;4;0.11;-6.911;0;0.391;0.657;Hip-Hop
58;0.0416;0.898;301147;0.753;0;4;0.253;-6.336;1;0.275;0.414;Hip-Hop
50;0.315;0.938;221899;0.573;0.00000362;4;0.422;-8.469;1;0.477;0.865;Hip-Hop
60;0.523;0.65;155960;0.495;0.723;3;0.123;-6.385;0;0.0451;0.393999999999999;Hip-Hop
60;0.0613;0.89;172649;0.640999999999999;0;2;0.211;-6.359;0;0.348;0.586;Hip-Hop
64;0.00196;0.775999999999999;217707;0.675;0;10;0.226999999999999;-6.224;0;0.266;0.271;Hip-Hop
57;0.64;0.578;168533;0.514;0;9;0.144;-5.99;1;0.0401;0.857;Hip-Hop
49;0.119;0.932;166844;0.384;0;6;0.0969;-9.621;1;0.305;0.38;Hip-Hop
59;0.111;0.810999999999999;238387;0.691;0.00483;5;0.181;-7.88;1;0.0452;0.84;Hip-Hop
68;0.0477;0.79;156832;0.596;0.00000757;7;0.128;-5.084;0;0.353;0.336;Hip-Hop
53;0.0383;0.907;193872;0.729;0;1;0.083;-6.631;0;0.151;0.457;Hip-Hop
50;0.665;0.551;156472;0.653;0;8;0.42;-8.314;0;0.616;0.458999999999999;Hip-Hop
57;0.402;0.757;148707;0.485;0.619;0;0.193;-12.309;1;0.0648;0.372;Hip-Hop
54;0.67;0.417;91920;0.708;0.00000619;6;0.755999999999999;-10.175;1;0.371;0.613;Hip-Hop
53;0.293;0.916;169000;0.519;0;5;0.379;-12.409;0;0.077;0.760999999999999;Hip-Hop
51;0.52;0.733;182280;0.899;0.0000408;4;0.32;-3.102;1;0.259;0.792;Hip-Hop
67;0.207;0.572;289000;0.822;0;2;0.359;-6.015;0;0.361;0.472;Hip-Hop
57;0.00877;0.452999999999999;238387;0.898;0;4;0.136;-3.132;1;0.108;0.525;Hip-Hop
51;0.123;0.699;168315;0.442;0.00000584;3;0.0906;-8.543;0;0.315;0.474;Hip-Hop
50;0.256;0.634;144200;0.733;0;9;0.393999999999999;-8.532;0;0.15;0.198999999999999;Hip-Hop
49;0.0275;0.775;169091;0.564;0;6;0.252;-6.896;0;0.154;0.447999999999999;Hip-Hop
60;0.281;0.667999999999999;281440;0.703;0.0029;1;0.159;-8.192;0;0.198999999999999;0.588;Hip-Hop
58;0.0676;0.649;239533;0.941;0;5;0.0905;-4.159;1;0.397999999999999;0.639;Hip-Hop
50;0.0511;0.612;391600;0.862;0;5;0.165;-3.732;1;0.127;0.304;Hip-Hop
60;0.322;0.810999999999999;230667;0.913;0.00000987;6;0.328999999999999;-2.665;0;0.0524;0.777;Hip-Hop
47;0.0079;0.953;237000;0.428;0.0302;10;0.223999999999999;-17.199;1;0.298;0.723;Hip-Hop
50;0.0968;0.729;189787;0.680999999999999;0;1;0.121;-7.523;0;0.168;0.157;Hip-Hop
61;0.00836;0.81;98599;0.608;0;4;0.275;-3.244;1;0.473;0.309;Hip-Hop
50;0.0359;0.908;35213;0.41;0.000198;1;0.144;-8.831;0;0.174;0.376;Hip-Hop
63;0.00864;0.906;194293;0.623;0.00000419;4;0.0753;-6.711;0;0.303;0.715;Hip-Hop
67;0.0267;0.748;222200;0.767;0;2;0.333999999999999;-7.806;0;0.172;0.519;Hip-Hop
46;0.000345;0.632;227086;0.680999999999999;0.0194;4;0.142;-8.052;0;0.0459;0.535;Hip-Hop
52;0.201;0.669;-1;0.660999999999999;0;6;0.0836;-4.758;0;0.07;0.347;Hip-Hop
65;0.0249;0.805999999999999;226154;0.523;0.00698;6;0.11;-7.62299999999999;1;0.0972;0.62;Hip-Hop
60;0.345;0.602;240760;0.304;0.0231;5;0.0969;-9.948;0;0.0736;0.156;Hip-Hop
51;0.0898;0.562;269987;0.942;0;0;0.48;-3.245;0;0.211;0.872;Hip-Hop
63;0.0341;0.813;391693;0.693;0;1;0.121;-8;0;0.266;0.618;Hip-Hop
56;0.0418;0.953;199301;0.616;0;10;0.0712;-9.583;0;0.273;0.288;Hip-Hop
49;0.00342;0.817;150500;0.762;0;4;0.287;-5.545;1;0.295;0.516;Hip-Hop
60;0.484;0.696;162987;0.597;0;6;0.138;-7.676;1;0.248;0.264;Hip-Hop
53;0.0473;0.92;191160;0.616;0;9;0.173;-4.522;1;0.209;0.62;Hip-Hop
65;0.0776;0.617;200279;0.42;0.00000387;4;0.396;-5.165;1;0.259;0.213;Hip-Hop
69;0.0119;0.725;192027;0.723;0;10;0.086;-6.067;0;0.16;0.509;Hip-Hop
53;0.377;0.724;-1;0.675;0;2;0.0631;-6.611;0;0.356;0.397999999999999;Hip-Hop
52;0.555;0.618;160435;0.73;0;4;0.121;-3.657;0;0.355;0.107;Hip-Hop
50;0.0598;0.875;183293;0.435;0.0000366;1;0.0949;-8.516;0;0.0379;0.845;Hip-Hop
47;0.00089;0.685999999999999;123789;0.534;0.00476;10;0.296;-9.762;1;0.222;0.264;Hip-Hop
67;0.106;0.657;207307;0.571;0.00121;5;0.0735;-12.519;1;0.14;0.626;Hip-Hop
55;0.141;0.547999999999999;134583;0.677999999999999;0;2;0.273;-7.909;1;0.336;0.108;Hip-Hop
49;0.204;0.797;324400;0.934;0;4;0.119;-4.507;1;0.0926;0.519;Hip-Hop
56;0.216;0.715;356832;0.447;0.00107;1;0.249;-10.523;0;0.166;0.417;Hip-Hop
60;0.0383;0.837;379733;0.692;0;9;0.212;-4.251;1;0.337;0.805;Hip-Hop
48;0.00501;0.574;281012;0.965;0;4;0.188;-4.643;1;0.115999999999999;0.301;Hip-Hop
50;0.188;0.697;210800;0.782999999999999;0;1;0.127;-5.932;0;0.408;0.537;Hip-Hop
62;0.494;0.744;291808;0.697;0;9;0.0747;-8.068;1;0.368;0.64;Hip-Hop
48;0.0661;0.935;206912;0.829;0.00000101;1;0.13;-6.162;0;0.0745;0.719;Hip-Hop
64;0.00705;0.929;223939;0.598;0;4;0.0549;-5.37299999999999;1;0.156;0.501;Hip-Hop
54;0.635;0.775;169063;0.612;0;5;0.126;-7.75299999999999;0;0.0464;0.669;Hip-Hop
62;0.0534;0.85;290758;0.723;0;8;0.067;-5.948;1;0.0562;0.621;Hip-Hop
54;0.103;0.642;252627;0.47;0.0000512;9;0.0927;-9.197;0;0.0649;0.141;Hip-Hop
66;0.0555;0.874;226647;0.552;0;5;0.278999999999999;-5.997;1;0.382999999999999;0.231;Hip-Hop
58;0.0084;0.466;-1;0.706;0.00163;8;0.223;-7.943;0;0.0544;0.149;Hip-Hop
56;0.298;0.632;180000;0.742;0;10;0.433;-7.041;1;0.0846;0.657;Hip-Hop
48;0.0537;0.713;367373;0.482;0.00000339;8;0.0628;-8.895;0;0.0393;0.485;Hip-Hop
49;0.163;0.653;202140;0.511;0;4;0.157;-7.309;1;0.473;0.77;Hip-Hop
48;0.212;0.488;319846;0.652;0;10;0.13;-7.739;0;0.31;0.517;Hip-Hop
60;0.276999999999999;0.81;109733;0.542999999999999;0;2;0.308;-6.147;0;0.22;0.445;Hip-Hop
72;0.032;0.324;178440;0.938;0.0321;8;0.0961;-7.332;0;0.102;0.542999999999999;Hip-Hop
55;0.0912;0.558999999999999;240920;0.741;0;2;0.735;-4.491;1;0.0889;0.718;Hip-Hop
57;0.304;0.844;233273;0.709;0;6;0.517;-1.32199999999999;0;0.0544;0.100999999999999;Hip-Hop
49;0.0455;0.83;153191;0.91;0.000367;0;0.322999999999999;-4.631;1;0.185;0.736;Hip-Hop
61;0.0618;0.769;237720;0.836;0;10;0.182;-4.15;1;0.244;0.650999999999999;Hip-Hop
66;0.249;0.835;202087;0.680999999999999;0;10;0.18;-4.357;1;0.111;0.687;Hip-Hop
54;0.0696;0.695;284440;0.692;0.00000186;5;0.208;-5.611;0;0.0246;0.403999999999999;Hip-Hop
51;0.048;0.491;245337;0.576;0.0000249;8;0.103;-7.895;0;0.0397;0.241;Hip-Hop
48;0.00839;0.48;-1;0.775;0;4;0.287;-5.614;1;0.204;0.28;Hip-Hop
50;0.0754;0.68;221173;0.734;0;7;0.0787;-6.771;1;0.284;0.757;Hip-Hop
49;0.059;0.682;208193;0.534;0.123;3;0.208;-5.831;1;0.0409999999999999;0.446;Hip-Hop
56;0.217;0.544;326813;0.557;0.000125;9;0.0771;-10.554;1;0.0765;0.105;Hip-Hop
56;0.488;0.814;230000;0.665999999999999;0.0000423;8;0.108;-6.555;1;0.0635;0.714;Hip-Hop
74;0.0097;0.623;176000;0.872;0;2;0.0708;-3.773;0;0.147;0.355;Hip-Hop
57;0.0671;0.494;202515;0.802;0;6;0.176;-5.08;0;0.412;0.452999999999999;Hip-Hop
57;0.0103;0.67;170883;0.75;0;2;0.337999999999999;-4.954;1;0.205;0.529;Hip-Hop
61;0.204;0.733;253973;0.557999999999999;0;2;0.695;-5.56;0;0.278;0.566;Hip-Hop
50;0.0133;0.810999999999999;109880;0.441;0;4;0.0865;-9.589;1;0.616;0.13;Hip-Hop
53;0.0474;0.867;205027;0.51;0;4;0.437;-6.16299999999999;1;0.161;0.128;Hip-Hop
54;0.762;0.685;133732;0.385;0;10;0.0891;-10.584;1;0.0714;0.308;Hip-Hop
50;0.0256;0.734;139157;0.63;0;4;0.124;-6.509;1;0.177;0.319;Hip-Hop
56;0.512;0.765;-1;0.432;0;6;0.221;-9.708;0;0.214;0.245;Hip-Hop
50;0.121;0.648;203200;0.453999999999999;0.0000904;5;0.0565;-8.692;1;0.088;0.317;Hip-Hop
54;0.177;0.797999999999999;215880;0.895;0;7;0.358;-7.811;1;0.216;0.784;Hip-Hop
54;0.00212;0.693;-1;0.748;0;4;0.111;-7.44;0;0.111;0.141;Hip-Hop
69;0.0186;0.46;202120;0.697;0;8;0.362;-5.954;0;0.325;0.701;Hip-Hop
55;0.428;0.87;-1;0.531;0;7;0.0798;-6.471;1;0.0992;0.315;Hip-Hop
48;0.00451;0.648;253827;0.640999999999999;0;1;0.472;-6.624;0;0.346;0.377;Hip-Hop
50;0.282;0.864;193332;0.734;0;8;0.125;-5.424;0;0.303;0.381;Hip-Hop
67;0.0906;0.762;142893;0.705;0;8;0.17;-5.195;0;0.165;0.264;Hip-Hop
49;0.266;0.795;180779;0.624;0;8;0.091;-5.997;0;0.207;0.908;Hip-Hop
67;0.0353;0.667;202807;0.922;0;6;0.364;-4.857;0;0.128;0.509;Hip-Hop
58;0.417;0.779;234146;0.741;0;4;0.123;-5.856;1;0.0865;0.563;Hip-Hop
54;0.0807;0.809;-1;0.548999999999999;0;4;0.42;-8.42799999999999;0;0.0902;0.527;Hip-Hop
54;0.0172;0.780999999999999;164490;0.458999999999999;0.00000106;4;0.346;-8.618;1;0.361;0.511;Hip-Hop
53;0.0727;0.605;252613;0.859;0;4;0.304;-2.341;0;0.447;0.592;Hip-Hop
56;0.0921;0.854;172706;0.805;0.0000518;4;0.114;-5.796;1;0.24;0.814;Hip-Hop
64;0.0806;0.66;236107;0.784;0;8;0.113;-7.696;1;0.285;0.642;Hip-Hop
95;0.322999999999999;0.767;258639;0.709;0;4;0.0676;-4.47;1;0.336;0.72;Hip-Hop
54;0.0859;0.71;240405;0.552999999999999;0;8;0.142;-6.795;1;0.0602;0.143;Hip-Hop
70;0.0108;0.539;-1;0.528;0;2;0.116999999999999;-8.113;0;0.252;0.252;Hip-Hop
64;0.524;0.747;205220;0.412;0;8;0.11;-9.37;1;0.151;0.53;Hip-Hop
73;0.552999999999999;0.558999999999999;269787;0.556;0;8;0.251;-7.84399999999999;1;0.531;0.362;Hip-Hop
65;0.152;0.688;343032;0.782;0;2;0.802999999999999;-3.683;1;0.158;0.452999999999999;Hip-Hop
53;0.116999999999999;0.755;257600;0.63;0;7;0.124;-5.909;0;0.0838;0.368;Hip-Hop
50;0.322;0.734;242733;0.826;0;5;0.0558;-3.099;1;0.111999999999999;0.542;Hip-Hop
76;0.0662;0.82;263373;0.640999999999999;0.0000507;6;0.102;-7.811;0;0.115999999999999;0.395;Hip-Hop
62;0.258;0.823;188467;0.721;0;8;0.0593;-5.164;0;0.0408;0.669;Hip-Hop
58;0.0136;0.875;104328;0.844;0.00000443;0;0.153;-5.12299999999999;0;0.0839;0.86;Hip-Hop
52;0.3;0.86;261067;0.519;0;4;0.131;-4.687;0;0.108;0.415;Hip-Hop
55;0.526;0.794;303133;0.977;0.00196;1;0.0616;-5.637;1;0.178;0.687;Hip-Hop
46;0.0363;0.855;257467;0.874;0.0216;1;0.0869;-4.018;0;0.21;0.861;Hip-Hop
64;0.0469;0.696;211909;0.800999999999999;0;7;0.502;-5.641;0;0.0952;0.536;Hip-Hop
53;0.105;0.604;106942;0.809;0;4;0.091;-4.758;1;0.115;0.0993;Hip-Hop
55;0.254;0.595;349598;0.578;0;4;0.37;-10.715;1;0.581;0.368;Hip-Hop
50;0.0035299999999999;0.725;239702;0.605;0;4;0.100999999999999;-6.701;1;0.121;0.544;Hip-Hop
54;0.111;0.802999999999999;204800;0.519;0.129;8;0.107;-8.59;1;0.148;0.345;Hip-Hop
57;0.099;0.568;423170;0.714;0.00522;2;0.115999999999999;-8.228;1;0.368;0.508;Hip-Hop
55;0.226999999999999;0.48;227467;0.775999999999999;0.0265;7;0.196;-8.666;0;0.305;0.662999999999999;Hip-Hop
55;0.0783;0.829;155773;0.632;0;0;0.09;-2.921;1;0.291;0.491;Hip-Hop
67;0.245;0.71;263040;0.862;0;4;0.214;-6.086;1;0.187;0.165;Hip-Hop
49;0.304;0.512;281720;0.764;0;4;0.273999999999999;-5.085;0;0.246;0.698;Hip-Hop
72;0.253;0.810999999999999;251250;0.57;0;7;0.148;-8.093;1;0.129;0.814;Hip-Hop
64;0.183;0.632;254508;0.629;0;5;0.344;-5.935;1;0.258;0.207;Hip-Hop
48;0.182;0.632;184802;0.565;0;8;0.144;-9.57;0;0.184;0.38;Hip-Hop
56;0.713;0.697;247773;0.409;0;11;0.166;-9.304;1;0.23;0.441;Hip-Hop
61;0.105;0.852;298073;0.816;0;8;0.0794;-7.809;0;0.319;0.849;Hip-Hop
68;0.0537;0.859;193421;0.698;0;1;0.0278;-5.001;0;0.13;0.91;Hip-Hop
47;0.328999999999999;0.645999999999999;96600;0.843;0.0000197;5;0.193999999999999;-7.246;1;0.114;0.729;Hip-Hop
50;0.0348;0.715;254080;0.507;0;7;0.111999999999999;-10.613;0;0.26;0.409;Hip-Hop
59;0.000668;0.804;-1;0.456;0;10;0.31;-7.44;1;0.0468;0.165;Hip-Hop
64;0.114;0.653;204000;0.78;0.00000323;7;0.116999999999999;-7.25299999999999;0;0.0663;0.26;Hip-Hop
49;0.0457;0.66;-1;0.607;0;0;0.32;-7.74;0;0.0498;0.308;Hip-Hop
58;0.135;0.711;207533;0.833;0;9;0.301;-4.818;1;0.154;0.545;Hip-Hop
50;0.0865;0.768;228983;0.657999999999999;0;4;0.0898;-8.242;1;0.266;0.337999999999999;Hip-Hop
65;0.499;0.621;186293;0.247;0.0239;2;0.113;-12.291;0;0.0393;0.221;Hip-Hop
60;0.52;0.573;216080;0.397999999999999;0;7;0.113;-9.372;0;0.114;0.436;Hip-Hop
68;0.0477;0.66;285013;0.765999999999999;0.000239;9;0.624;-4.263;1;0.193999999999999;0.722;Hip-Hop
54;0.223999999999999;0.813;324173;0.544;0;6;0.134;-9.816;1;0.231999999999999;0.699;Hip-Hop
66;0.0143;0.577;234040;0.576;0;5;0.602;-6.299;1;0.0563;0.12;Hip-Hop
69;0.151;0.706;330783;0.688;0;4;0.466;-6.357;1;0.268999999999999;0.313;Hip-Hop
47;0.0143;0.647;322000;0.627;0;9;0.14;-10.555;0;0.457999999999999;0.636;Hip-Hop
50;0.0454;0.667;180107;0.848;0.00000598;4;0.217;-4.406;1;0.362;0.196;Hip-Hop
60;0.191;0.844;-1;0.699;0;4;0.193999999999999;-5.794;1;0.335;0.753;Hip-Hop
51;0.228999999999999;0.717;183500;0.574;0;1;0.114;-10.902;0;0.356;0.353;Hip-Hop
51;0.154;0.697;205027;0.662999999999999;0;1;0.282;-6;0;0.0512;0.547999999999999;Hip-Hop
53;0.108;0.752;222653;0.856;0;5;0.745;-5.83299999999999;1;0.233;0.402999999999999;Hip-Hop
54;0.0526;0.624;-1;0.649;0;4;0.108;-5.823;0;0.0435;0.183;Hip-Hop
70;0.0481;0.487;216333;0.849;0;4;0.143;-5.432;1;0.246;0.52;Hip-Hop
63;0.309;0.635;223480;0.562;0.00000201;1;0.11;-8.92;0;0.168;0.288;Hip-Hop
64;0.0769;0.557999999999999;267720;0.733;0;9;0.18;-4.194;0;0.212;0.301;Hip-Hop
65;0.0277;0.826;223000;0.647;0.00000152;7;0.298;-6.306;0;0.0491;0.872;Hip-Hop
60;0.00883;0.717;159893;0.637;0;3;0.173;-6.487;1;0.0613;0.251;Hip-Hop
49;0.0407;0.680999999999999;304200;0.57;0;9;0.105;-5.829;0;0.136;0.153;Hip-Hop
56;0.0584;0.936;221200;0.484;0;7;0.0983;-7.829;0;0.332;0.839;Hip-Hop
49;0.352;0.609;-1;0.637;0;9;0.659;-8.267;1;0.505;0.797999999999999;Hip-Hop
47;0.396;0.507;161336;0.674;0;1;0.129;-4.9;0;0.39;0.297;Hip-Hop
57;0.0335;0.687;-1;0.701;0;8;0.0851;-6.05399999999999;1;0.244;0.372;Hip-Hop
54;0.139;0.785;-1;0.511;0.000214;8;0.657;-12.335;1;0.211;0.484;Hip-Hop
63;0.355;0.895;212122;0.49;0;6;0.315;-6.441;0;0.113;0.374;Hip-Hop
53;0.0594;0.868;242880;0.919;0;9;0.105;-5.701;1;0.111999999999999;0.711;Hip-Hop
66;0.288;0.741;319973;0.345;0;4;0.116999999999999;-11.31;1;0.0754;0.276999999999999;Hip-Hop
56;0.0329;0.69;157947;0.491;0;4;0.163;-7.01;0;0.095;0.457999999999999;Hip-Hop
49;0.125;0.721;206452;0.492;0;9;0.109;-11.392;0;0.108;0.218;Hip-Hop
70;0.0716;0.807999999999999;266000;0.647;0.000466;2;0.205;-6.947;0;0.166;0.29;Hip-Hop
51;0.0616;0.47;379947;0.825;0.000216;6;0.104;-4.562;1;0.235;0.322999999999999;Hip-Hop
57;0.0244;0.502;198508;0.545;0.00148;9;0.335;-6.386;1;0.379;0.204;Hip-Hop
56;0.00456;0.83;220507;0.746;0;7;0.26;-6.286;0;0.0579;0.645999999999999;Hip-Hop
51;0.291;0.675999999999999;199000;0.393999999999999;0.0000331;5;0.114;-12.359;0;0.0683;0.555;Hip-Hop
50;0.00555;0.74;184490;0.497;0;10;0.333999999999999;-5.309;1;0.152;0.067;Hip-Hop
59;0.0226;0.644;185707;0.591;0;4;0.231999999999999;-5.16;1;0.0626;0.465;Hip-Hop
48;0.052;0.785;157263;0.616;0;4;0.087;-7.296;1;0.0724;0.291;Hip-Hop
